movie_id,title,description,director_id,rank,year,run_time,vote,rating,revenue,meta_score
42507156-d906-4c18-9f12-436d6033c10d,3 Days to Kill,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,72af3582-47a4-4971-9129-11e2fda0efff,959,2014,117,73567,6.2,30.69,40
42b849f8-88b6-4205-b60a-63411edad400,Moneyball,"Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.",a8242e54-cd70-4974-a9a1-fe657df0eb26,585,2011,133,297395,7.6,75.61,87
42dce3c9-4d77-44ae-8a60-77aa900bbd4d,"Bridget Jones's Baby","Bridget's focus on single life and her career is interrupted when she finds herself pregnant, but with one hitch ... she can only be fifty percent sure of the identity of her baby's father.",e9f20830-bcb6-4b59-b19a-24ae9ef46421,181,2016,118,43086,6.7,24.09,59
437c5e5d-f2be-40ca-ae8e-adde06a9e8fa,Only for One Night,A married womans husband with a perfect life cheats with her sister with extreme consequences befalling them all.,21a7ff13-b239-4017-937d-f409553813f3,747,2016,86,313,4.6,,60
43b004e2-1411-4ea1-894e-2705d1b23f2a,Everybody Wants Some!!,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.",b107712f-a765-4741-ab52-14d28bee03fa,279,2016,117,36312,7,3.37,83
43e89305-0356-458a-accb-2c3b39c45636,Fantastic Four,Four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways. The four must learn to harness their new abilities and work together to save Earth from a former friend turned enemy.,e869abc1-b8e4-4aae-88a3-80b89884ae0e,553,2015,100,121847,4.3,56.11,27
443d5272-48b0-4a2a-8946-6ec0f91c25de,American Sniper,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he can't leave behind.",d1652a2c-f4ce-461d-a93a-e5ffaad8de9d,332,2014,133,353305,7.3,350.12,72
44407cb2-442c-4f34-8ec2-db0ae8be7aa6,After Earth,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",80af830c-4c04-4c69-87fa-bcc038894b83,949,2013,100,166512,4.9,60.52,33
449d8b0b-e25a-4b8b-9ab4-797719697796,How to Train Your Dragon 2,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",b2dfc47c-7489-4608-b92a-e5fdf7819a6f,904,2014,102,237565,7.9,177,76
44a6b35c-cd6e-42c2-8332-a5cebdacfb59,Under the Skin,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",f2c27cbd-a9be-4762-b9b9-96a0e813c5a2,495,2013,108,94707,6.3,2.61,78
44af2642-7337-4fad-95f1-d79d2a83ebb5,The Longest Ride,"The lives of a young couple intertwine with a much older man, as he reflects back on a past love.",f4c0d642-f585-41f9-87bf-00fa8880c599,437,2015,123,58421,7.1,37.43,33
44b3b977-17cd-4678-94e5-8a1305ab1213,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",96266ee8-2d74-42c9-8984-0416173362ea,917,2012,103,257395,6.6,85.02,51
44c91adb-ffe3-4c0d-bb0e-61f586ad0b59,Selma,"A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",302bc757-2ef3-4cb6-9ea3-d7baaafa6236,990,2014,128,67637,7.5,52.07,
44fc8589-a543-4978-9f5f-69119984a4e6,The Dictator,The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,528c2a04-242c-4137-8443-af8a540b4ba6,835,2012,83,225394,6.4,59.62,58
45c72fdc-0aec-4868-a07b-468b504c0db5,Grown Ups 2,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and 400 costumed party crashers sometimes crazy follows you.",edb815ad-8001-4c4e-b4a4-26223ee5a6bb,395,2013,101,114482,5.4,133.67,19
46f0e7ca-2b5b-40cc-8386-9caec0507631,The Judge,"Big-city lawyer Hank Palmer returns to his childhood home where his father, the town's judge, is suspected of murder. Hank sets out to discover the truth and, along the way, reconnects with his estranged family.",4e779477-d561-4095-8322-11949e23cac5,709,2014,141,146812,7.4,47.11,48
46fd7bad-bb4e-43ce-8e73-c6b40ddcaa97,Diary of a Wimpy Kid: Rodrick Rules,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",28cb0cd2-c17a-458c-9d22-a472d743a717,869,2011,99,20194,6.6,52.69,51
4701cd18-0b45-4f50-8bfb-acdd9de2e540,Drive,A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor.,735ee947-8ab5-4a3e-9ce4-64c94ab75113,189,2011,100,461509,7.8,35.05,78
472d4e70-dcd6-4bdf-a95c-e2d8c9f06b7f,Dear Zindagi,"Kaira is a budding cinematographer in search of a perfect life. Her encounter with Jug, an unconventional thinker, helps her gain a new perspective on life. She discovers that happiness is all about finding comfort in life's imperfections.",24c6966c-7186-4584-b03c-3b3c768b5d9b,692,2016,151,23540,7.8,1.4,56
473bc852-8fe9-48ec-88a3-f08cc00ba120,Split,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,80af830c-4c04-4c69-87fa-bcc038894b83,3,2016,117,157606,7.3,138.12,62
474801b5-729b-45cd-9289-371f0b7e9c5d,Locke,"Ivan Locke, a dedicated family man and successful construction manager, receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence.",e44e6a8b-822a-4da7-82b0-7b320ef1c152,864,2013,85,100890,7.1,1.36,81
4794ae7d-d30a-473d-87d6-8bbc763d61d5,American Pastoral,"An All-American college star and his beauty queen wife watch their seemingly perfect life fall apart as their daughter joins the turmoil of '60s America.",d9ec20af-b101-4259-81d5-4c780e0c781a,540,2016,108,7115,6.1,,
47b54516-3cc5-4db7-a0b7-845efcc15389,About Time,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",a4fc6345-e0f7-420e-ba35-f5a3f145a593,360,2013,123,221600,7.8,15.29,55
48230842-7704-425d-8434-9e3862ded450,The Incredible Hulk,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he emerges whenever he loses his temper.",8e206374-f38c-4d4d-b643-07e56bffb99e,397,2008,112,342355,6.8,134.52,61
483bc591-59e4-44ef-93ee-289a26bb3504,Into the Wild,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",1cbb40c3-f7c1-4d6a-92c5-b5657e8d524b,198,2007,148,459304,8.1,18.35,73
48486024-aedc-4217-8269-64fe0a0da240,No Country for Old Men,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,15f7dedf-5ce9-41af-9478-09b2e8f890cf,137,2007,122,660286,8.1,74.27,91
486369b0-d614-43aa-84cc-18f52fa920bc,Lawless,"Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",e4317b8c-7a79-4b6f-8312-b04d25367438,638,2012,116,195360,7.3,37.4,58
48c36773-c433-4530-9ddc-1c2268ace51c,Why Him?,"A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.",24599a7f-8d88-4a8d-ad04-fc4755451c09,31,2016,111,48123,6.3,60.31,39
48db65f1-700c-4cf3-9af5-831b8888c537,Goosebumps,"A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.",bb026e73-8eb2-49cf-8123-d000007f7e19,465,2015,103,57602,6.3,80.02,60
491a43c5-7aeb-4f8c-bb87-e4440a55edf3,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 600,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",cd01e9e3-9dce-47fe-8101-721050a180ec,517,2014,150,137299,6,65.01,52
491f4abe-68aa-4258-91f1-f2d64c10f599,Into the Woods,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,2a0c2f44-7556-4abe-9bab-234042fb23b7,132,2014,125,109756,6,128,69
4960a4df-a842-4cc9-9dd6-902866f6cf89,10 Years,"The night before their high school reunion, a group of friends realize they still haven't quite grown up in some ways.",36af03ce-fa95-452a-b53a-b1faa8956cf2,697,2011,100,19636,6.1,0.2,
498e22b1-5bb4-4a37-828a-66222fddc90c,The Human Centipede (First Sequence),"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.",8d82f59f-dad2-467f-8e00-cc70ff17714e,937,2009,92,60655,4.4,0.18,33
49a80480-bfd5-46d6-b367-b394732d7818,Mr. Right,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",e7b22f08-1537-4490-af73-fdd30cfc08a9,619,2015,95,30053,6.3,0.03,52
49ca370e-244e-4f7c-8a70-c06c30c593ff,Popstar: Never Stop Never Stopping,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",c55b0141-3ad6-4cf7-bec2-696c8bb1c714,654,2016,87,30875,6.7,9.39,68
49f8eb5a-8f99-495d-baf2-25a16fbb6089,Up in the Air,"Ryan Bingham enjoys living out of a suitcase for his job traveling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest and a new hire.",8f9ddc98-f5bb-4c3b-aef4-445098c5f9cd,940,2009,109,279694,7.4,83.81,
4a0b24d4-0636-4b4e-9c56-b2f24943786d,Spider-Man 3,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.",aeec2d45-d242-4f76-b9b4-9e2d43ad2d48,345,2007,139,406219,6.2,336.53,59
4a771763-9e97-4a76-aa17-e725f1b5f973,Just Go with It,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",edb815ad-8001-4c4e-b4a4-26223ee5a6bb,459,2011,117,182069,6.4,103.03,33
4a97f6cc-7c07-43af-bc90-9a9b2f87584b,Search Party,A pair of friends embark on a mission to reunite their pal with the woman he was going to marry.,8e64cce3-a789-4991-ab0a-23128d068fe8,999,2014,93,4881,5.6,,22
4b3467ed-892c-40de-993d-a56c965006f3,Source Code,"A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.",641211d0-ce46-47e0-a32e-ed82b3046f50,637,2011,93,404884,7.5,54.7,74
4b72b770-aebc-4fcf-9627-3c24a7cce03c,Inherent Vice,"In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.",c11e5399-a91b-4cf9-a138-c690f3163a6a,306,2014,148,69509,6.7,8.09,81
4b9308f0-d15c-407c-ae7c-36215cb67af0,Footloose,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",54cf156b-9877-4293-a78a-14041cea034c,931,2011,113,39380,5.9,51.78,58
4bbdaf89-1f67-44fa-860a-7dc4cdb65637,Fast Five,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,d6f65830-9c47-4b7e-a570-b2f5567b5e6d,320,2011,131,300803,7.3,209.81,66
4c0c8b40-d17e-4ea5-9d84-91325f2fd1b3,Forushande,"While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",a4610e34-eb8a-4441-b4ad-2c7e44c12b12,185,2016,124,22389,8,3.4,85
4c1ec597-f195-46dd-a4d9-223de95c80b9,Ah-ga-ssi,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.",afecc607-c764-46a8-afbd-34f961924204,146,2016,144,33418,8.1,2.01,84
4cdd4ea4-65f4-4ee4-bbc0-eec69be43d51,American Reunion,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",ef29d4dd-6996-4687-828c-e68f1ce610e9,640,2012,113,178471,6.7,56.72,49
4d337161-6376-4b85-b6a9-439c11d1bbeb,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",5d3e79c5-f30f-440f-92b7-fff0bcbdae81,377,2015,123,135706,6.9,62.56,68
4da15667-13e2-421b-8033-6b0abea7c146,Chalk It Up,"When a super girly-girl is dumped by her boyfriend; she decides to do everything she can to get him back by building a college gymnastics team, quickly learning that she is capable of a lot more than just getting an MRS degree.",4d363eea-661d-44c6-941c-5af368f52466,779,2016,90,499,4.8,,
4ddce3b9-f6dd-45a9-ac50-1a6fdfd8c085,Absolutely Anything,"A group of eccentric aliens confer a human being with the power to do absolutely anything, as an experiment.",9b367610-112f-4077-b2a3-b5eb37ea662e,399,2015,85,26587,6,,31
4e2702de-1001-4ddc-a1e2-2c4646703fb4,I Am Number Four,"Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.",0aee1dbf-b2e1-47f8-8c13-98a680977125,455,2011,109,202682,6.1,55.09,36
4e6c3033-b697-44a6-9aeb-973e12771566,Divergent,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",1e660d84-92c4-43a9-a05f-ed141f90fea0,122,2014,139,362093,6.7,150.83,48
4e7b96f4-7bad-452c-937f-fa532c1846d9,Resident Evil: Retribution,Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.,ee15d901-08eb-455e-80cd-293591eaa41b,691,2012,96,114144,5.4,42.35,39
4eb75ca6-b102-4aa2-a19b-f8e5ba920a8a,Maleficent,"A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.",7fa6715c-7e81-4354-a5c6-f414385613cf,229,2014,97,268877,7,241.41,56
4ef50765-9482-4766-bcf2-cc25e9a6e12d,Kickboxer: Vengeance,A kick boxer is out to avenge his brother.,2cb87edf-b200-438b-97a1-221619390778,581,2016,90,6809,4.9,131.56,37
4f31fedf-4ede-4aa0-a9c1-515bd0bd7ee4,X-Men: Days of Future Past,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,526e77f5-711b-459e-91f2-2172d82ca9ff,163,2014,132,552298,8,233.91,74
50778411-6e6c-46ae-92a1-edaa41059e7a,The Lego Movie,"An ordinary Lego construction worker, thought to be the prophesied 'Special', is recruited to join a quest to stop an evil tyrant from gluing the Lego universe into eternal stasis.",89c64c55-78da-4aee-98d5-d67ef3b5aa30,385,2014,100,266508,7.8,257.76,83
50b237be-8c51-4104-84cc-a648b0cae4ff,Casino Royale,"Armed with a licence to kill, Secret Agent James Bond sets out on his first mission as 007 and must defeat a weapons dealer in a high stakes game of poker at Casino Royale, but things are not what they seem.",8bc053cd-a704-4b95-adcc-36aecd1697ba,165,2006,144,495106,8,167.01,80
50f45ecc-122f-4134-9e02-4a14ae2c205b,Seven Psychopaths,"A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.",5b6603e1-edbd-45e6-8e54-76ea1ddfeb7d,802,2012,110,196652,7.2,14.99,66
512a5b5c-a17e-4df4-a48f-063ba717b031,Teenage Mutant Ninja Turtles: Out of the Shadows,"After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",484f5708-9430-4382-8cc6-4e6509b04cc9,265,2016,112,59312,6,0.54,40
51734c34-e2db-4876-bce6-3bd4017e9b57,Martyrs,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",2204391a-5b02-40b9-8950-bb87cb2f1b8b,989,2008,99,63785,7.1,,89
51d7a0b4-0b6f-47b4-b893-f3706d9a27cf,Black Swan,"A committed dancer wins the lead role in a production of Tchaikovsky's ""Swan Lake"" only to find herself struggling to maintain her sanity.",fbb35411-8fa4-44a4-8a6d-181401b6512e,262,2010,108,581518,8,106.95,79
51f7ba3b-c3ef-4393-a3be-bd8dac191cad,August Rush,"A drama with fairy tale elements, where an orphaned musical prodigy uses his gift as a clue to finding his birth parents.",b437fbe1-87e0-4370-9a4a-508ea35d466f,761,2007,114,91229,7.5,31.66,38
52035fb8-9b04-47b3-a367-bb64a7ef22cb,"La vie d'Adèle","Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.",cd049069-b1b0-4b3d-82d8-167cabafced8,312,2013,180,103150,7.8,2.2,88
5204a51c-ef7c-4e1f-b487-5488d7613123,"Ender's Game","Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, a genocidal alien race which nearly annihilated the human race in a previous invasion.",d9d7e7ff-9cee-40ef-a393-cc69ec3cc08e,767,2013,114,194236,6.7,61.66,
5212886a-0ff0-44b2-b8a2-8693b8fce669,Movie 43,A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.,44c7b516-83fc-457a-9df8-f9ed5678233a,509,2013,94,83625,4.3,8.83,18
5213b642-df12-46c0-a9d1-5e911c8d09d3,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",877a1373-47da-4229-85f8-f6cfb7402d48,401,2015,91,159830,6.4,336.03,56
524944e1-0307-4c74-9e40-b4c574e561c3,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",3ace3e6d-c00a-45c1-bc47-bea900c78a38,604,2016,95,89791,7.2,143.52,66
5343901c-4ac6-4816-8344-302b437c806c,Indiana Jones and the Kingdom of the Crystal Skull,"Famed archaeologist/adventurer Dr. Henry ""Indiana"" Jones is called back into action when he becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",7dd0c25b-956e-43e3-92a2-c5818050865a,768,2008,122,351361,6.2,317.01,65
53618102-403f-415b-9655-8112f7fbc966,Child 44,A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.,15be1b01-fca7-4203-b081-cced8e89deda,672,2015,137,47703,6.5,1.21,41
537cf8c1-fe58-42db-8e40-1c45da24093d,Need for Speed,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.",e6d05c30-2291-4ec7-8501-8fe37fdcfaf8,536,2014,132,143389,6.5,43.57,39
542a2ea1-c48f-4839-a94b-808b88238edf,Doctor Strange,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",d670ed5a-dbed-4533-898d-fd775c253150,38,2016,115,293732,7.6,232.6,72
546d25a1-0de6-46bf-9ccd-8ae315bcbe38,The Help,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",df65ff80-e241-4729-9b1f-408c11c9e11e,93,2011,146,342429,8.1,169.71,62
54c7cdf3-072c-4d62-8ae2-43fd69708775,All We Had,A mother struggles to make a better life for her daughter.,2d493ba1-c179-42a3-b3eb-ff92223d1406,109,2016,105,1004,5.8,,48
54f6b40e-a539-4ae3-8737-472094bc5809,Joy,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",43e75933-462e-4fbf-b9a8-5293b8f52f2c,352,2015,124,97679,6.6,56.44,56
5517758e-3eef-45e6-abe8-d0552e837d87,True Grit,"A tough U.S. Marshal helps a stubborn teenager track down her father's murderer.",15f7dedf-5ce9-41af-9478-09b2e8f890cf,744,2010,110,254904,7.6,171.03,80
554e6e3c-b5a6-476b-938e-6b5d985ff27b,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",d1652a2c-f4ce-461d-a93a-e5ffaad8de9d,646,2008,116,595779,8.2,148.09,
5577ec5d-bcb1-48ce-81b1-24b2649eaadb,Interstellar,"A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.",7c906b0d-87d0-492b-96ad-3085489b0c7d,37,2014,169,1047747,8.6,187.99,74
55a6a8d2-a3dd-4886-b9ad-aaf8156e230e,The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",04e43d78-eb77-46ae-a786-c26e2d3b7439,90,2016,128,162122,7.4,86.2,51
55a6ba49-8801-4f39-856f-4f06426997b8,Miss Sloane,"In the high-stakes world of political power-brokers, Elizabeth Sloane is the most sought after and formidable lobbyist in D.C. But when taking on the most powerful opponent of her career, she finds winning may come at too high a price.",baf58d6e-26f3-4d10-a08b-d833b10b1d21,47,2016,132,17818,7.3,3.44,64
55a78113-e341-44b4-9e06-93a227ed3607,Suite Française,"During the early years of Nazi occupation of France in World War II, romance blooms between Lucile Angellier (Michelle Williams), a French villager, and Bruno von Falk (Matthias Schoenaerts), a German soldier.",95998713-7d0b-4c3a-9a49-bd40872357a1,821,2014,107,13711,6.9,,
55a7b933-c762-485a-a908-2df060b404af,The Mortal Instruments: City of Bones,"When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.",aca342b5-dee9-44cb-94ca-93da425be88f,684,2013,130,112313,5.9,31.17,33
55bc3868-a343-4495-8f42-a81cdf13f136,Immortals,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",1590f995-2e9b-4bde-82fc-2d4af1c81fc1,588,2011,110,142900,6,83.5,46
562a9864-4f40-41c9-b56d-6d95e0e729c7,Public Enemies,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson and Pretty Boy Floyd during a booming crime wave in the 1930s.",747eef91-6913-467e-b218-3dfcad8563f8,656,2009,140,240323,7,97.03,70
5667fc03-a100-4601-b47e-60d74c4fdead,Patriots Day,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.",bb310521-9394-48a3-af3f-37928476c83d,67,2016,133,39784,7.4,31.86,69
56b3ca00-8bce-4374-8f82-e3747c3ef1ff,Final Destination 5,"Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.",797c88a5-4a21-48dc-8169-cb085d3bc458,987,2011,92,88000,5.9,42.58,50
56db1943-8bb3-4bd2-98d4-72032f6a5c1f,The VVitch: A New-England Folktale,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",f5e24102-d3d1-4947-af22-18de0ef9da26,182,2015,92,101781,6.8,25.14,83
56e80639-0306-422d-9d08-e1af661cfd8e,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",cfadb74b-61e2-4711-89dd-f26b8b8213d4,29,2016,100,66540,6.2,113.08,60
576276a7-8f4c-4803-9687-4db53607bcb8,Raw (II),"When a young vegetarian undergoes a carnivorous hazing ritual at vet school, an unbidden taste for meat begins to grow in her.",c924fd92-4b93-492c-a799-aaf4857e7584,207,2016,99,5435,7.5,0.51,81
57f1b416-a000-462a-98ed-a3248e245357,Robin Hood,"In 12th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",cd01e9e3-9dce-47fe-8101-721050a180ec,388,2010,140,221117,6.7,105.22,53
580351a4-c3f4-47af-81e6-18d5a5641866,"Jennifer's Body",A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,d9820da0-71a3-4aa2-982b-daec4dc055c1,349,2009,102,96617,5.1,16.2,47
5829a208-f80c-4db5-8101-4a6b1b552ded,The Purge,"A wealthy family are held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",a890c7f7-29ca-4b93-8c80-6bd2ea3c3200,765,2013,85,154588,5.7,64.42,41
58818e0e-a41e-49c1-9463-292becae6da4,The Ugly Truth,A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help ... See full summary »,987f2ff4-8510-43e6-ab74-e55cc0766f1e,899,2009,96,172558,6.5,88.92,28
58a5d62d-faf9-4043-a7a5-746683dcf746,Diary of a Wimpy Kid,"The adventures of a teenager who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.",b0997b04-2aa2-49bf-a2d0-3c16b6cca5e1,142,2010,94,34184,6.2,64,56
58c323de-7a0c-472b-b67a-97e0c83dad80,Lone Survivor,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",bb310521-9394-48a3-af3f-37928476c83d,302,2013,121,218996,7.5,125.07,60
58fc1240-4b40-45ea-8c98-117ea4372fa1,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",4ebd2a55-f525-4c6c-af20-7d5e99aa13f8,482,2014,97,93799,6.5,45.09,47
59142c6d-d98b-49e7-8dda-f1be131845c8,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",f06dde41-9d2d-468e-a921-125e371eab9a,108,2016,110,117590,6.3,126.59,44
591b3eac-f24d-4496-81a6-1c5646399a6a,En man som heter Ove,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",16fd6378-a8ec-44ff-8679-e43a0299d90f,871,2015,116,21569,7.7,3.36,70
59a5fe0b-101d-4b75-9f1e-5934624c3b00,Dope,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.",94d15824-e09c-4d31-b4f3-1dbb846c5184,621,2015,103,66400,7.3,17.47,72
59b3c9eb-298c-42ca-b0b2-aca4bce7e0d8,Furious Seven,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,98bf7518-b38a-490c-979a-a9eb42688894,85,2015,137,301249,7.2,350.03,67
5a6b3449-8ae9-436e-95cf-7ffe30f6889b,Ex Machina,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a breath-taking humanoid A.I.,34ac0f05-79ee-45f4-8c02-28217653c32d,110,2014,108,339797,7.7,25.44,78
5af6ec1d-b172-4b5a-86e6-cd1dfbe0be5f,Percy Jackson & the Olympians: The Lightning Thief,"A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.",2c738e6e-b3b8-41df-8df6-2d4ef2bb9153,245,2010,118,148949,5.9,88.76,47
